ogg,gene_id,orthodb_id,scaffolds,level_code,level
EOG091G09AX,LOC105462048,23040749,NW_012090806.1:294-1923,33208,Metazoa
EOG090X047O,LOC105461112,23040755,NW_012091497.1:138-513,6656,Arthropoda
EOG091B0ESZ,LOC105462079,23040757,NW_012091541.1:475-949,7399,Hymenoptera
EOG091C0C17,LOC105462049,23040761,NW_012090823.1:115-605,7434,Aculeata
EOG091C0492,LOC105458489,23040762,NW_012091338.1:212-1216,7434,Aculeata
EOG091C0EYQ,LOC105462060,23040765,NW_012091097.1:193-2387,7434,Aculeata
EOG091C0EYQ,LOC105462061,23040766,NW_012091097.1:2668-7488,7434,Aculeata
EOG091C0FRI,LOC105454431,23040767,NW_012090327.1:90-755,7434,Aculeata
EOG091C0OOW,LOC105462043,23040770,NW_012090541.1:94-1698,7434,Aculeata
EOG090X05OR,LOC105462075,23040781,NW_012091494.1:20-1597,6656,Arthropoda
EOG090X0576,LOC105462019,23040786,NW_012090114.1:7-361,6656,Arthropoda
EOG091C0F8L,LOC105461986,23040787,NW_012089379.1:1462-4197,7434,Aculeata
EOG091C0KBA,LOC105448464,23040790,NW_012090007.1:16-1176,7434,Aculeata
EOG090X060Y,LOC105459760,23040792,NW_012089992.1:6-674,6656,Arthropoda
EOG090X0AAI,LOC105462027,23040794,NW_012090291.1:19246-21087,6656,Arthropoda
EOG091G0K0D,LOC105462018,23040796,NW_012090113.1:44-316,33208,Metazoa
EOG091C0H35,LOC105462033,23040797,NW_012090322.1:900-2217,7434,Aculeata
EOG091C0HAH,LOC105462000,23040801,NW_012089789.1:481-2026,7434,Aculeata
EOG091C0AN2,LOC105455749,23040803,NW_012091332.1:266-721,7434,Aculeata
EOG091C016V,LOC105462054,23040807,NW_012090949.1:446-7670,7434,Aculeata
EOG091C00CD,LOC105462055,23040808,NW_012090949.1:8213-15225,7434,Aculeata
EOG090X09HU,LOC105462038,23040810,NW_012090437.1:425-2331,6656,Arthropoda
EOG091C009W,LOC105459133,23040811,NW_012090948.1:7-601,7434,Aculeata
EOG091G09AX,LOC105462007,23040815,NW_012089878.1:939-2976,33208,Metazoa
EOG091C0E5Y,LOC105461983,23040827,NW_012089373.1:11801-14043,7434,Aculeata
EOG090X09CT,LOC105459080,23040828,NW_012090932.1:522-1122,6656,Arthropoda
EOG091C01JS,LOC105453588,23040829,NW_012090704.1:62-567,7434,Aculeata
EOG091C0M52,LOC105462045,23040832,NW_012090703.1:548-1473,7434,Aculeata
EOG091C0LSL,LOC105461083,23040833,NW_012090405.1:205-1383,7434,Aculeata
EOG091C0LSL,LOC105461083,23040834,NW_012090405.1:1416-1955,7434,Aculeata
EOG090W05JF,LOC105462041,23040844,NW_012090519.1:490-823,50557,Insecta
EOG090X0588,LOC105462044,23040845,NW_012090700.1:95-1416,6656,Arthropoda
EOG091C0AQH,LOC105462004,23040851,NW_012089874.1:18589-25285,7434,Aculeata
EOG091C0UMZ,LOC105459939,23040859,NW_012091098.1:1029-1893,7434,Aculeata
EOG091C0SAX,LOC105461991,23040862,NW_012089452.1:16-547,7434,Aculeata
EOG091B06VG,LOC105460454,23040863,NW_012089620.1:62-1418,7399,Hymenoptera
EOG090X06LG,LOC105462016,23040865,NW_012089995.1:27-784,6656,Arthropoda
EOG091C0KI7,LOC105451915,23040867,NW_012089822.1:41-388,7434,Aculeata
EOG091C028P,LOC105456487,23040868,NW_012089915.1:135-833,7434,Aculeata
EOG091C02Z6,LOC105462012,23040870,NW_012089914.1:192-1180,7434,Aculeata
EOG091C0F5S,LOC105461956,23040872,NW_012088754.1:1507-3621,7434,Aculeata
EOG091C03D8,LOC105461957,23040873,NW_012088754.1:12741-17087,7434,Aculeata
EOG091C00SU,LOC105461959,23040876,NW_012088754.1:17525-20007,7434,Aculeata
EOG091C0PUN,LOC105462025,23040878,NW_012090204.1:213-1396,7434,Aculeata
EOG090X0DQG,LOC105452897,23040880,NW_012090439.1:235-598,6656,Arthropoda
EOG091C01E3,LOC105452834,23040881,NW_012090203.1:234-1415,7434,Aculeata
EOG091C09WA,LOC105461973,23040882,NW_012089177.1:24558-27238,7434,Aculeata
EOG091B0IVX,LOC105450650,23040889,NW_012089333.1:369-698,7399,Hymenoptera
EOG091G09AX,LOC105460339,23040892,NW_012090291.1:10759-11666,33208,Metazoa
EOG091G09AX,LOC105462028,23040893,NW_012090291.1:12924-14155,33208,Metazoa
EOG091C07TI,LOC105462023,23040895,NW_012090201.1:74-984,7434,Aculeata
EOG091C0CLC,LOC105461984,23040901,NW_012089373.1:1642-11938,7434,Aculeata
EOG091C0B7A,LOC105461985,23040902,NW_012089373.1:14364-15337,7434,Aculeata
EOG091C0P1A,LOC105451109,23040903,NW_012088986.1:20-443,7434,Aculeata
EOG090X082P,LOC105461998,23040907,NW_012089739.1:13152-14405,6656,Arthropoda
EOG090X17C4,LOC105450146,23040910,NW_012089442.1:549-833,6656,Arthropoda
EOG091C05PX,LOC105462010,23040911,NW_012089911.1:3770-6487,7434,Aculeata
EOG091C0JYA,LOC105461997,23040914,NW_012089700.1:417-1034,7434,Aculeata
EOG091C01J2,LOC105457158,23040915,NW_012089910.1:34-770,7434,Aculeata
EOG091C0ITF,LOC105461982,23040919,NW_012089341.1:1-404,7434,Aculeata
EOG091C024X,LOC105461987,23040920,NW_012089384.1:21-886,7434,Aculeata
EOG091C0T9F,LOC105449808,23040926,NW_012089278.1:12977-13279,7434,Aculeata
EOG091C013O,LOC105456346,23040930,NW_012090465.1:177-922,7434,Aculeata
EOG091C07NR,LOC105461950,23040931,NW_012088671.1:1549-14909,7434,Aculeata
EOG091C0NWJ,LOC105461951,23040932,NW_012088671.1:38530-55054,7434,Aculeata
EOG091C0LM1,LOC105461952,23040933,NW_012088671.1:55130-73852,7434,Aculeata
EOG091C0NKC,LOC105462098,23040936,NW_012089190.1:15483-16352,7434,Aculeata
EOG091C0M6F,LOC105461976,23040937,NW_012089190.1:19642-22332,7434,Aculeata
EOG091C03HI,LOC105461977,23040939,NW_012089190.1:136020-143252,7434,Aculeata
EOG091C0LSL,LOC105461083,23040942,NW_012090231.1:2367-4373,7434,Aculeata
EOG091C0AIY,LOC105462005,23040946,NW_012089874.1:3460-8802,7434,Aculeata
EOG090X0576,LOC105462004,23040947,NW_012089874.1:24983-30497,6656,Arthropoda
EOG091G144P,LOC105461960,23040957,NW_012088754.1:3535-10514,33208,Metazoa
EOG091G09AX,LOC105461335,23040964,NW_012088700.1:1321-10431,33208,Metazoa
EOG091C07XV,LOC105461942,23040967,NW_012088418.1:371-2685,7434,Aculeata
EOG091C0HP0,LOC105461920,23040971,NW_012087886.1:5680-7453,7434,Aculeata
EOG091G06KN,LOC105462002,23040974,NW_012089857.1:9-435,33208,Metazoa
EOG090W08IH,LOC105461962,23040976,NW_012088841.1:5-352,50557,Insecta
EOG091C09A2,LOC105461918,23040977,NW_012087884.1:413-4305,7434,Aculeata
EOG091C0K80,LOC105461919,23040978,NW_012087884.1:4416-6750,7434,Aculeata
EOG091C0AIY,LOC105456683,23040979,NW_012088573.1:8-1885,7434,Aculeata
EOG091C0AIY,LOC105461948,23040980,NW_012088573.1:12368-17308,7434,Aculeata
EOG091C0KSL,LOC105461989,23040986,NW_012089409.1:161-500,7434,Aculeata
EOG091C051K,LOC105461994,23040988,NW_012089573.1:453-918,7434,Aculeata
EOG091C0F40,LOC105461927,23040990,NW_012088065.1:538-4496,7434,Aculeata
EOG091C076P,LOC105457069,23040991,NW_012089715.1:47-1255,7434,Aculeata
EOG090X0AS9,LOC105461969,23040994,NW_012089067.1:116-757,6656,Arthropoda
EOG091G03FE,LOC105461963,23041003,NW_012088862.1:7-406,33208,Metazoa
EOG091C05J8,LOC105462340,23041004,NW_012088981.1:11987-12965,7434,Aculeata
EOG091C0L3Y,LOC105461968,23041005,NW_012089063.1:222-535,7434,Aculeata
EOG091C02N5,LOC105460484,23041006,NW_012091192.1:245-995,7434,Aculeata
EOG091G06KN,LOC105460518,23041010,NW_012088997.1:171-2061,33208,Metazoa
EOG091C0EU4,LOC105450151,23041011,NW_012089061.1:149-702,7434,Aculeata
EOG091C0PY3,LOC105461978,23041022,NW_012089190.1:46116-135410,7434,Aculeata
EOG091C04CU,LOC105459084,23041023,NW_012088250.1:9-1563,7434,Aculeata
EOG091G0E9X,LOC105461938,23041025,NW_012088377.1:7-958,33208,Metazoa
EOG091B0BG6,LOC105450200,23041026,NW_012089074.1:837-1223,7399,Hymenoptera
EOG091C03QA,LOC105461928,23041030,NW_012088074.1:620-15329,7434,Aculeata
EOG091C092G,LOC105461930,23041031,NW_012088074.1:22505-24400,7434,Aculeata
EOG090X07NN,LOC105461944,23041032,NW_012088531.1:103-765,6656,Arthropoda
EOG091C0HP0,LOC105461921,23041033,NW_012087886.1:19985-21213,7434,Aculeata
EOG091C0JVK,LOC105461933,23041038,NW_012088237.1:553-2476,7434,Aculeata
EOG091C0TAT,LOC105457093,23041039,NW_012088875.1:125-1286,7434,Aculeata
EOG091C0JF5,LOC105450619,23041041,NW_012089103.1:13064-13366,7434,Aculeata
EOG091C0E9O,LOC105448537,23041042,NW_012088873.1:499-1145,7434,Aculeata
EOG091C0K6B,LOC105449338,23041043,NW_012088433.1:134-366,7434,Aculeata
EOG091B0N6E,LOC105461965,23041048,NW_012088909.1:50-2234,7399,Hymenoptera
EOG091C0OCM,LOC105457008,23041054,NW_012088620.1:9-533,7434,Aculeata
EOG091C018T,LOC105456272,23041057,NW_012088416.1:392-1067,7434,Aculeata
EOG091C0BPC,LOC105461904,23041058,NW_012087622.1:6816-8406,7434,Aculeata
EOG091C0J2U,LOC105461907,23041061,NW_012087622.1:24934-35217,7434,Aculeata
EOG090X0ETK,LOC105461908,23041063,NW_012087622.1:39308-41176,6656,Arthropoda
EOG091C03W8,LOC105461931,23041078,NW_012088112.1:12-446,7434,Aculeata
EOG091C01H0,LOC105451139,23041080,NW_012088555.1:35-471,7434,Aculeata
EOG091C0N3P,LOC105461946,23041086,NW_012088552.1:7-448,7434,Aculeata
EOG090X0AAI,LOC105460753,23041089,NW_012088380.1:25-1317,6656,Arthropoda
EOG091C0K3H,LOC105461970,23041091,NW_012089111.1:10949-15503,7434,Aculeata
EOG091C01U0,LOC105461971,23041092,NW_012089111.1:15794-19447,7434,Aculeata
EOG091C0033,LOC105461902,23041093,NW_012087490.1:24-714,7434,Aculeata
EOG090X0CYL,LOC105460881,23041098,NW_012088726.1:4-481,6656,Arthropoda
EOG090X11JZ,LOC105461865,23041104,NW_012086703.1:9-435,6656,Arthropoda
EOG091C0SRA,LOC105461917,23041106,NW_012087829.1:3067-5738,7434,Aculeata
EOG091C07BG,LOC105461890,23041109,NW_012087087.1:9-922,7434,Aculeata
EOG091C0OER,LOC105461926,23041112,NW_012088059.1:9-1338,7434,Aculeata
EOG091C044G,LOC105461903,23041113,NW_012087612.1:1348-2957,7434,Aculeata
EOG090X0ELX,LOC105461949,23041116,NW_012088628.1:21-520,6656,Arthropoda
EOG091C0FB0,LOC105461612,23041121,NW_012087414.1:276-2007,7434,Aculeata
EOG091C05ZO,LOC105461864,23041125,NW_012086691.1:21-1806,7434,Aculeata
EOG090X07O8,LOC105461848,23041134,NW_012086443.1:13235-14548,6656,Arthropoda
EOG091C0NJA,LOC105449081,23041135,NW_012088392.1:112-1288,7434,Aculeata
EOG090X08DZ,LOC105461889,23041136,NW_012087080.1:10-456,6656,Arthropoda
EOG091B0H8Q,LOC105460395,23041138,NW_012086470.1:7-469,7399,Hymenoptera
EOG091G0XTU,LOC105461925,23041139,NW_012088026.1:17-1702,33208,Metazoa
EOG091C0OAS,LOC105449453,23041140,NW_012086689.1:395-1192,7434,Aculeata
EOG091C071G,LOC105461877,23041144,NW_012086805.1:21-1845,7434,Aculeata
EOG091C0T9F,LOC105449808,23041156,NW_012087929.1:3354-3789,7434,Aculeata
EOG091C0A09,LOC105461922,23041157,NW_012087976.1:6027-15990,7434,Aculeata
EOG091C0NFI,LOC105449741,23041158,NW_012087975.1:1227-1562,7434,Aculeata
EOG091C00WY,LOC105461915,23041160,NW_012087714.1:27-13804,7434,Aculeata
EOG091C02MV,LOC105461912,23041167,NW_012087712.1:378-18862,7434,Aculeata
EOG090X0HNY,LOC105461862,23041171,NW_012086656.1:7-1791,6656,Arthropoda
EOG091C05J8,LOC105458685,23041177,NW_012087049.1:36-924,7434,Aculeata
EOG091C009Y,LOC105455988,23041178,NW_012087708.1:47-1054,7434,Aculeata
EOG091B0I2E,LOC105461911,23041181,NW_012087707.1:62-808,7399,Hymenoptera
EOG091C0KSL,LOC105457737,23041186,NW_012087629.1:48-361,7434,Aculeata
EOG091G0SUJ,LOC105457789,23041187,NW_012087205.1:389-761,33208,Metazoa
EOG090X0FTZ,LOC105450315,23041188,NW_012087968.1:82-369,6656,Arthropoda
EOG090X03U9,LOC105461881,23041195,NW_012086926.1:108-976,6656,Arthropoda
EOG090X0387,LOC105461884,23041198,NW_012086926.1:2396-7098,6656,Arthropoda
EOG090X0DQG,LOC105460312,23041205,NW_012087436.1:4-409,6656,Arthropoda
EOG090X0AAI,LOC105461855,23041208,NW_012086514.1:5-1025,6656,Arthropoda
EOG090X04UK,LOC105461896,23041225,NW_012087305.1:14-764,6656,Arthropoda
EOG090X0D0O,LOC105461879,23041228,NW_012086855.1:7-450,6656,Arthropoda
EOG090X0DOQ,LOC105461861,23041232,NW_012087429.1:829-2952,6656,Arthropoda
EOG091C0KLS,LOC105461859,23041241,NW_012086571.1:821-2832,7434,Aculeata
EOG091C0FB0,LOC105461870,23041243,NW_012086794.1:5758-7967,7434,Aculeata
EOG091C01MU,LOC105461871,23041245,NW_012086794.1:30752-36990,7434,Aculeata
EOG091C00GJ,LOC105461872,23041246,NW_012086794.1:16721-30635,7434,Aculeata
EOG091C02L1,LOC105461873,23041248,NW_012086794.1:37836-43793,7434,Aculeata
EOG091C0JPT,LOC105461874,23041249,NW_012086794.1:47034-60777,7434,Aculeata
EOG091C06Z4,LOC105461875,23041250,NW_012086794.1:66323-72299,7434,Aculeata
EOG091C08MR,LOC105461876,23041251,NW_012086794.1:74405-82460,7434,Aculeata
EOG091C0O30,LOC105461833,23041256,NW_012086213.1:30-423,7434,Aculeata
EOG090X0BZ5,LOC105461849,23041258,NW_012086464.1:131-14278,6656,Arthropoda
EOG091C01VG,LOC105461808,23041263,NW_012085519.1:1001-1753,7434,Aculeata
EOG091C07T4,LOC105461885,23041265,NW_012086929.1:2-730,7434,Aculeata
EOG091C0D7H,LOC105461839,23041266,NW_012086314.1:246-2649,7434,Aculeata
EOG091C02RX,LOC105461857,23041274,NW_012086539.1:916-8179,7434,Aculeata
EOG091C0D3P,LOC105461858,23041275,NW_012086539.1:12607-14170,7434,Aculeata
EOG091B0DR4,LOC105461838,23041276,NW_012086312.1:528-1461,7399,Hymenoptera
EOG091G0B5A,LOC105461893,23041279,NW_012087240.1:5-550,33208,Metazoa
EOG091C08MF,LOC105461819,23041291,NW_012085962.1:650-28430,7434,Aculeata
EOG091C07WV,LOC105453802,23041292,NW_012085962.1:31600-58949,7434,Aculeata
EOG091C0UIG,LOC105456139,23041295,NW_012086264.1:152-693,7434,Aculeata
EOG091B0B62,LOC105461852,23041298,NW_012086479.1:490-1813,7399,Hymenoptera
EOG090X02AG,LOC105460819,23041300,NW_012087237.1:44-275,6656,Arthropoda
EOG091C03ON,LOC105461845,23041307,NW_012086430.1:798-4252,7434,Aculeata
EOG091C0HDM,LOC105460333,23041308,NW_012086430.1:6716-7964,7434,Aculeata
EOG091C0HBV,LOC105461846,23041310,NW_012086430.1:17263-23706,7434,Aculeata
EOG091C0J82,LOC105454635,23041311,NW_012086284.1:82-665,7434,Aculeata
EOG091C0QOS,LOC105461825,23041313,NW_012086058.1:134-478,7434,Aculeata
EOG090X0953,LOC105460311,23041315,NW_012086830.1:8-326,6656,Arthropoda
EOG090X0OY3,LOC105461835,23041316,NW_012086282.1:1357-1667,6656,Arthropoda
EOG091C00PH,LOC105461844,23041322,NW_012086323.1:12-1650,7434,Aculeata
EOG091C0CLM,LOC105453050,23041325,NW_012086322.1:14-1056,7434,Aculeata
EOG090X04VU,LOC105461827,23041327,NW_012086073.1:205-1772,6656,Arthropoda
EOG091C0NCU,LOC105458665,23041328,NW_012085395.1:107-693,7434,Aculeata
EOG091C045A,LOC105454848,23041331,NW_012086319.1:114-1098,7434,Aculeata
EOG091C0SDW,LOC105461841,23041332,NW_012086318.1:220-834,7434,Aculeata
EOG091G0YMK,LOC105461811,23041333,NW_012085537.1:1747-2106,33208,Metazoa
EOG090X02BM,LOC105447990,23041335,NW_012087096.1:112-1291,6656,Arthropoda
EOG091C0MRX,LOC105461888,23041336,NW_012087065.1:791-14468,7434,Aculeata
EOG091C0EYQ,LOC105460363,23041341,NW_012085507.1:100-1981,7434,Aculeata
EOG090X0KKN,LOC105450764,23041342,NW_012086384.1:79-367,6656,Arthropoda
EOG091C0GFX,LOC105461805,23041351,NW_012085434.1:403-1474,7434,Aculeata
EOG091C087N,LOC105461800,23041355,NW_012085368.1:35-572,7434,Aculeata
EOG091C08ZJ,LOC105461854,23041357,NW_012086495.1:146-772,7434,Aculeata
EOG091C0001,LOC105452010,23041358,NW_012085608.1:145-644,7434,Aculeata
EOG091B06VG,LOC105460858,23041359,NW_012086666.1:8-1258,7399,Hymenoptera
EOG091C0UDP,LOC105451783,23041360,NW_012085321.1:28-859,7434,Aculeata
EOG090X03VC,LOC105461798,23041365,NW_012085335.1:72-1095,6656,Arthropoda
EOG091C0F4S,LOC105452391,23041374,NW_012085400.1:634-964,7434,Aculeata
EOG091C0G3D,LOC105459815,23041376,NW_012086311.1:27-420,7434,Aculeata
EOG091C038W,LOC105461860,23041378,NW_012086582.1:281-2494,7434,Aculeata
EOG090X0387,LOC105461830,23041381,NW_012086079.1:2759-4496,6656,Arthropoda
EOG091C0QZZ,LOC105461868,23041384,NW_012086723.1:170-625,7434,Aculeata
EOG091C08C5,LOC105461821,23041386,NW_012085962.1:66532-71228,7434,Aculeata
EOG091C00I5,LOC105461822,23041387,NW_012085962.1:73606-85680,7434,Aculeata
EOG091C0P2B,LOC105461815,23041388,NW_012085789.1:539-2353,7434,Aculeata
EOG091C0KKX,LOC105448351,23041392,NW_012085867.1:191-8903,7434,Aculeata
EOG091C061B,LOC105461806,23041395,NW_012085496.1:1351-17881,7434,Aculeata
EOG091G00LQ,LOC105461781,23041397,NW_012084862.1:535-1160,33208,Metazoa
EOG091C027X,LOC105448592,23041399,NW_012085832.1:116-506,7434,Aculeata
EOG091C05PX,LOC105461790,23041402,NW_012084946.1:409-3269,7434,Aculeata
EOG090X04UK,LOC105461106,23041403,NW_012085704.1:2794-3078,6656,Arthropoda
EOG091C0042,LOC105456739,23041404,NW_012085602.1:221-536,7434,Aculeata
EOG091C0AQH,LOC105461788,23041407,NW_012084929.1:2203-4715,7434,Aculeata
EOG091C0QJD,LOC105453434,23041408,NW_012086075.1:7-1590,7434,Aculeata
EOG091C0QXY,LOC105459825,23041412,NW_012084668.1:7-803,7434,Aculeata
EOG090X00OI,LOC105452011,23041416,NW_012084797.1:184-532,6656,Arthropoda
EOG091G05S4,LOC105451323,23041420,NW_012084630.1:143-1045,33208,Metazoa
EOG090W08IH,LOC105456459,23041424,NW_012085323.1:16-578,50557,Insecta
EOG091G02ME,LOC105457211,23041425,NW_012084943.1:1062-1987,33208,Metazoa
EOG091C0QHA,LOC105461785,23041428,NW_012084924.1:681-1720,7434,Aculeata
EOG091G0C22,LOC105460381,23041429,NW_012084924.1:3615-4649,33208,Metazoa
EOG091C0N74,LOC105451694,23041433,NW_012084691.1:391-657,7434,Aculeata
EOG091C0EKT,LOC105461751,23041434,NW_012083915.1:302-14414,7434,Aculeata
EOG091C0H0F,LOC105461817,23041436,NW_012085824.1:719-3473,7434,Aculeata
EOG091G1LS0,LOC105461773,23041438,NW_012084628.1:83-1386,33208,Metazoa
EOG091C0IBM,LOC105451697,23041441,NW_012085774.1:12743-13221,7434,Aculeata
EOG091G0825,LOC105460229,23041442,NW_012085338.1:6-942,33208,Metazoa
EOG091C0BCQ,LOC105453937,23041445,NW_012085174.1:113-885,7434,Aculeata
EOG091C08Z4,LOC105460643,23041447,NW_012085415.1:6-926,7434,Aculeata
EOG091C0F9U,LOC105461772,23041448,NW_012084623.1:974-2116,7434,Aculeata
EOG090X01AB,LOC105459732,23041458,NW_012084853.1:30-849,6656,Arthropoda
EOG091C0N5T,LOC105448003,23041460,NW_012084858.1:233-720,7434,Aculeata
EOG091C0EYQ,LOC105461784,23041474,NW_012084898.1:443-973,7434,Aculeata
EOG091C0HS2,LOC105461778,23041475,NW_012084699.1:235-2568,7434,Aculeata
EOG091C0E3P,LOC105461744,23041477,NW_012083721.1:1811-3416,7434,Aculeata
EOG091C0F8M,LOC105449791,23041480,NW_012084029.1:20-455,7434,Aculeata
EOG091C0I7P,LOC105461767,23041483,NW_012084327.1:26458-32331,7434,Aculeata
EOG091B070B,LOC105448738,23041485,NW_012085017.1:2700-3413,7399,Hymenoptera
EOG091C04XA,LOC105461787,23041492,NW_012084927.1:38-574,7434,Aculeata
EOG091C05C5,LOC105453948,23041493,NW_012085168.1:885-1445,7434,Aculeata
EOG091C03YD,LOC105461794,23041497,NW_012085177.1:8-891,7434,Aculeata
EOG091C0DVV,LOC105460497,23041503,NW_012084452.1:43-730,7434,Aculeata
EOG090X07SA,LOC105462393,23041504,NW_012084926.1:99-412,6656,Arthropoda
EOG090X0576,LOC105460925,23041510,NW_012085327.1:24-326,6656,Arthropoda
EOG091C0NO5,LOC105453634,23041512,NW_012083992.1:7-672,7434,Aculeata
EOG090X0576,LOC105461752,23041513,NW_012083979.1:115-1217,6656,Arthropoda
EOG091C0I3V,LOC105448076,23041516,NW_012084373.1:235-807,7434,Aculeata
EOG091C0EJ5,LOC105448012,23041520,NW_012083725.1:107-3763,7434,Aculeata
EOG091C0RGJ,LOC105461758,23041521,NW_012084086.1:517-1693,7434,Aculeata
EOG090X003B,LOC105460778,23041523,NW_012083674.1:7-1303,6656,Arthropoda
EOG091C06PV,LOC105461721,23041533,NW_012083204.1:96-726,7434,Aculeata
EOG091C08PD,LOC105461766,23041534,NW_012084239.1:195-1793,7434,Aculeata
EOG090X0XBP,LOC105460076,23041540,NW_012083656.1:4-672,6656,Arthropoda
EOG090X04VU,LOC105461768,23041542,NW_012084441.1:1447-2318,6656,Arthropoda
EOG091G0586,LOC105461729,23041544,NW_012083395.1:2066-2763,33208,Metazoa
EOG090X1394,LOC105456227,23041545,NW_012084264.1:11-538,6656,Arthropoda
EOG091C00C6,LOC105452316,23041547,NW_012084457.1:7-888,7434,Aculeata
EOG091C0EFD,LOC105461085,23041551,NW_012084702.1:193-1802,7434,Aculeata
EOG091C0P3D,LOC105461761,23041553,NW_012084190.1:4-525,7434,Aculeata
EOG091G1YMR,LOC105460075,23041554,NW_012085318.1:13240-13503,33208,Metazoa
EOG091C0S26,LOC105460083,23041555,NW_012084649.1:223-1756,7434,Aculeata
EOG091C0JHM,LOC105461718,23041557,NW_012083201.1:1764-4092,7434,Aculeata
EOG091C0MLW,LOC105461719,23041559,NW_012083201.1:12507-16166,7434,Aculeata
EOG091C0NN0,LOC105461731,23041560,NW_012083429.1:80-1144,7434,Aculeata
EOG091C0NQJ,LOC105448182,23041561,NW_012083769.1:161-466,7434,Aculeata
EOG091C04QY,LOC105461717,23041563,NW_012083162.1:6055-8413,7434,Aculeata
EOG091C04LL,LOC105461734,23041564,NW_012083477.1:55-1078,7434,Aculeata
EOG090X0KLN,LOC105461755,23041565,NW_012083998.1:96-843,6656,Arthropoda
EOG091C0L69,LOC105461743,23041572,NW_012083719.1:1022-1644,7434,Aculeata
EOG091C0O46,LOC105461750,23041573,NW_012083906.1:4-775,7434,Aculeata
EOG091C0L06,LOC105450531,23041576,NW_012083905.1:1590-1979,7434,Aculeata
EOG091C05LL,LOC105452802,23041577,NW_012084226.1:18-581,7434,Aculeata
EOG091C0OER,LOC105457732,23041580,NW_012084631.1:21-529,7434,Aculeata
EOG090X003B,LOC105460246,23041581,NW_012083834.1:6-1232,6656,Arthropoda
EOG091C0Q8C,LOC105456976,23041583,NW_012084120.1:272-2213,7434,Aculeata
EOG091C076N,LOC105461722,23041585,NW_012083210.1:7-888,7434,Aculeata
EOG091C0249,LOC105461754,23041590,NW_012083995.1:161-560,7434,Aculeata
EOG091C05LP,LOC105461742,23041600,NW_012083712.1:88-4751,7434,Aculeata
EOG091C0MMU,LOC105450402,23041605,NW_012083991.1:1143-1727,7434,Aculeata
EOG091C002T,LOC105448281,23041608,NW_012084240.1:308-1938,7434,Aculeata
EOG091C0CV5,LOC105461745,23041610,NW_012083728.1:237-1826,7434,Aculeata
EOG091C04QG,LOC105457747,23041611,NW_012084598.1:520-1142,7434,Aculeata
EOG091C0703,LOC105461720,23041618,NW_012083201.1:4640-12147,7434,Aculeata
EOG091B0AXP,LOC105461760,23041623,NW_012084179.1:341-998,7399,Hymenoptera
EOG091C0CJM,LOC105461757,23041631,NW_012083999.1:76-764,7434,Aculeata
EOG091C00UH,LOC105456672,23041632,NW_012083463.1:130-509,7434,Aculeata
EOG091G06KN,LOC105461714,23041635,NW_012083136.1:78-1241,33208,Metazoa
EOG091G1Y3T,LOC105460342,23041637,NW_012083609.1:263-1077,33208,Metazoa
EOG091C05EI,LOC105459757,23041642,NW_012084235.1:13-1088,7434,Aculeata
EOG091C0LQL,LOC105448087,23041645,NW_012083030.1:3153-3679,7434,Aculeata
EOG090X04LA,LOC105461712,23041647,NW_012082948.1:220-1652,6656,Arthropoda
EOG091C07ME,LOC105461709,23041649,NW_012082947.1:675-4326,7434,Aculeata
EOG090X16RY,LOC105461710,23041650,NW_012082947.1:5135-5628,6656,Arthropoda
EOG090X012Y,LOC105461711,23041651,NW_012082947.1:13750-14353,6656,Arthropoda
EOG091C0PS5,LOC105461727,23041652,NW_012083384.1:78-1390,7434,Aculeata
EOG091C03CC,LOC105461698,23041661,NW_012082640.1:27793-30400,7434,Aculeata
EOG091C04EO,LOC105461699,23041662,NW_012082640.1:23890-27779,7434,Aculeata
EOG090X062E,LOC105455498,23041666,NW_012083424.1:14-301,6656,Arthropoda
EOG090X0KLN,LOC105449119,23041673,NW_012083070.1:119-1137,6656,Arthropoda
EOG091C0B1P,LOC105461679,23041675,NW_012081884.1:289-1326,7434,Aculeata
